OTAB_010wtp_T025_q	OTAB_010wtp_T025_i	OTAB_020wtp_T025_q	OTAB_020wtp_T025_i	OTAB_030wtp_T025_q	OTAB_030wtp_T025_i	OTAB_040wtp_T025_q	OTAB_040wtp_T025_i	OTAB_050wtp_T025_q	OTAB_050wtp_T025_i	OTAB_061wtp_T025_q	OTAB_061wtp_T025_i	OTAB_062wtp_T025_q	OTAB_062wtp_T025_i	OTAB_063wtp_T025_q	OTAB_063wtp_T025_i	OTAB_064wtp_T025_q	OTAB_064wtp_T025_i	OTAB_065wtp_T025_q	OTAB_065wtp_T025_i	OTAB_066wtp_T025_q	OTAB_066wtp_T025_i	OTAB_067wtp_T025_q	OTAB_067wtp_T025_i	OTAB_068wtp_T025_q	OTAB_068wtp_T025_i	OTAB_069wtp_T025_q	OTAB_069wtp_T025_i	OTAB_070wtp_T025_q	OTAB_070wtp_T025_i	OTAB_071wtp_T025_q	OTAB_071wtp_T025_i	OTAB_073wtp_T025_q	OTAB_073wtp_T025_i	OTAB_074wtp_T025_q	OTAB_074wtp_T025_i	OTAB_075wtp_T025_q	OTAB_075wtp_T025_i	OTAB_078wtp_T025_q	OTAB_078wtp_T025_i	OTAB_079wtp_T025_q	OTAB_079wtp_T025_i	OTAB_080wtp_T025_q	OTAB_080wtp_T025_i	OTAB_090wtp_T025_q	OTAB_090wtp_T025_i	OTAB_100wtp_T025_q	OTAB_100wtp_T025_i	OTAB_078wtp_T058_q	OTAB_078wtp_T058_i	OTAB_078wtp_T060_q	OTAB_078wtp_T060_i	OTAB_082wtp_T025_q	OTAB_082wtp_T025_i	OTAB_093wtp_T025_q	OTAB_093wtp_T025_i	OTAB_100wtp_T095_q	OTAB_100wtp_T095_i
3.188404	0.04260844	3.188404	0.07713061	3.181809	0.1259977	3.194999	0.1282895	3.188404	0.1218346	3.188404	0.1144633	3.445462	0.01025918	3.188404	0.1171188	3.181809	0.03941209	3.201594	0.1338271	3.188404	0.1355016	3.188404	0.1315924	3.188404	0.1553289	3.181809	0.1041507	3.194999	0.1489946	3.458636	0.1451274	3.320266	0.1549779	3.326857	0.1001969	3.814024	0.0004246786	3.320266	0.08266042	3.287307	0.1369513	3.386167	0.02187508	3.194999	0.02375711	3.168618	0.04133966	3.320266	0.1430135	3.326857	0.2139502	3.458636	0.01249762	3.129041	0.07878025	3.129041	1.428278
3.194999	0.04117667	3.194999	0.08348792	3.188404	0.1077741	3.201594	0.1411311	3.194999	0.1168992	3.194999	0.1462253	3.452049	0.01431323	3.194999	0.124441	3.188404	0.02969423	3.208188	0.1501624	3.194999	0.1220706	3.194999	0.1271712	3.194999	0.1445665	3.188404	0.09110647	3.201594	0.1455298	3.465223	0.158213	3.326857	0.1661325	3.333448	0.1187404	3.820599	0.003512904	3.326857	0.1211656	3.293899	0.1078169	3.392756	0.01193407	3.201594	0.02678005	3.175214	0.05813832	3.326857	0.2468643	3.333448	0.1224296	3.465223	0.01619506	3.135638	0.1739912	3.135638	0.7846165
3.201594	0.05352321	3.201594	0.09295415	3.194999	0.09580501	3.208188	0.1405216	3.201594	0.1249025	3.201594	0.1364353	3.458636	0.01273927	3.201594	0.1351844	3.194999	0.02958999	3.214782	0.1418671	3.201594	0.1345806	3.201594	0.1293109	3.201594	0.1562847	3.194999	0.08169293	3.208188	0.1348595	3.471809	0.1228538	3.333448	0.140091	3.340038	0.06028357	3.827174	0.009518507	3.333448	0.05263387	3.300491	0.1160577	3.399345	0.01559804	3.208188	0.02327929	3.181809	0.08530985	3.333448	0.06794752	3.340038	0.1569533	3.471809	0.02483047	3.142234	0.09717938	3.142234	0.3287326
3.208188	0.04539109	3.208188	0.08273689	3.201594	0.1093182	3.214782	0.1211453	3.208188	0.1301457	3.208188	0.1530865	3.465223	0.01124264	3.208188	0.1583721	3.201594	0.03217603	3.221377	0.1411277	3.208188	0.1436048	3.208188	0.1262642	3.208188	0.1306847	3.201594	0.08023696	3.214782	0.1250754	3.478396	0.1447433	3.340038	0.1292205	3.346629	0.07081662	3.833749	0.005290933	3.340038	0.1124225	3.307083	0.1499929	3.405934	0.01959951	3.214782	0.02632018	3.188404	0.05699182	3.340038	0.08820754	3.346629	0.1143181	3.478396	0.01679961	3.148831	0.05112579	3.148831	0.1319856
3.214782	0.04231005	3.214782	0.07773201	3.208188	0.117771	3.221377	0.1400159	3.214782	0.1440644	3.214782	0.1254099	3.471809	0.004105176	3.214782	0.135106	3.208188	0.0231844	3.227971	0.1202531	3.214782	0.1267355	3.214782	0.126867	3.214782	0.1125067	3.208188	0.08697287	3.221377	0.137233	3.484982	0.1495683	3.346629	0.1300217	3.353219	0.09414185	3.840323	0.004751544	3.346629	0.127359	3.313674	0.1126986	3.412522	0.01315308	3.221377	0.02633574	3.194999	0.05173607	3.346629	0.1139149	3.353219	0.1321685	3.484982	0.02763428	3.155427	0.200794	3.155427	0.2952922
3.221377	0.05144428	3.221377	0.09715461	3.214782	0.1062928	3.227971	0.137254	3.221377	0.1094154	3.221377	0.1343766	3.478396	0.02031842	3.221377	0.1176155	3.214782	0.02680823	3.234564	0.1433299	3.221377	0.1453421	3.221377	0.1309129	3.221377	0.1405966	3.214782	0.08266952	3.227971	0.1184731	3.491568	0.1077212	3.353219	0.1923952	3.359809	0.1040196	3.846898	0.01170593	3.353219	0.08570687	3.320266	0.07555011	3.419111	0.01274761	3.227971	0.03069776	3.201594	0.04777464	3.353219	0.141148	3.359809	0.1339785	3.491568	0.01162729	3.162023	0.2347449	3.162023	0.657425
3.227971	0.051191	3.227971	0.0819248	3.221377	0.1071667	3.234564	0.1312711	3.227971	0.1018736	3.227971	0.1023239	3.484982	0.01290185	3.227971	0.1435259	3.221377	0.02549999	3.241158	0.1362952	3.227971	0.1319503	3.227971	0.1187424	3.227971	0.1442847	3.221377	0.07434648	3.234564	0.1330703	3.498154	0.1267398	3.359809	0.1180942	3.366399	0.09919228	3.853472	0.003030447	3.359809	0.08937016	3.326857	0.1789284	3.425699	0.004778529	3.234564	0.03899733	3.208188	0.04148455	3.359809	0.1380595	3.366399	0.1490918	3.498154	0.01088553	3.168618	0.447109	3.168618	1.328536
3.234564	0.04315649	3.234564	0.07937206	3.227971	0.1055741	3.241158	0.1420377	3.234564	0.1374557	3.234564	0.1233493	3.491568	0.007867095	3.234564	0.1378362	3.227971	0.02058402	3.247751	0.129826	3.234564	0.1155488	3.234564	0.1215623	3.234564	0.1262261	3.227971	0.07403198	3.241158	0.1457575	3.504739	0.1389002	3.366399	0.1559834	3.372989	0.09194382	3.860046	0.008667364	3.366399	0.05778911	3.333448	0.09341681	3.432286	0.01016241	3.241158	0.05381214	3.214782	0.03985082	3.366399	0.1179752	3.372989	0.115283	3.504739	0.02171866	3.175214	0.4365087	3.175214	1.03253
3.241158	0.04799217	3.241158	0.08652539	3.234564	0.1126852	3.247751	0.124846	3.241158	0.1196623	3.241158	0.122367	3.498154	0.004232171	3.241158	0.1381417	3.234564	0.02710681	3.254344	0.1418364	3.241158	0.1476008	3.241158	0.118884	3.241158	0.1267871	3.234564	0.08258406	3.247751	0.1265867	3.511325	0.1394371	3.372989	0.14383	3.379578	0.06013819	3.866619	0.0111771	3.372989	0.06964665	3.340038	0.1228894	3.438874	0.01139818	3.247751	0.09206108	3.221377	0.038164	3.372989	0.1286302	3.379578	0.09494911	3.511325	0.01267866	3.181809	0.7028778	3.181809	0.2934689
3.247751	0.03977353	3.247751	0.08525923	3.241158	0.1167451	3.254344	0.1398016	3.247751	0.1239185	3.247751	0.1194507	3.504739	0.008781057	3.247751	0.12002	3.241158	0.02489631	3.260937	0.1549068	3.247751	0.1233488	3.247751	0.1345055	3.247751	0.1224727	3.241158	0.07185684	3.254344	0.1386294	3.51791	0.1358085	3.379578	0.1528835	3.386167	0.1397134	3.873193	0.005501827	3.379578	0.05396799	3.346629	0.08355885	3.445462	0.02022135	3.254344	0.1569539	3.227971	0.05853204	3.379578	0.08049855	3.386167	0.1645815	3.51791	0.01828924	3.188404	0.1988366	3.188404	0.179468
3.254344	0.05712151	3.254344	0.07846338	3.247751	0.1146338	3.260937	0.1268419	3.254344	0.1231977	3.254344	0.1319872	3.511325	0.004772469	3.254344	0.1325287	3.247751	0.02607139	3.26753	0.1352804	3.254344	0.118036	3.254344	0.1206119	3.254344	0.12018	3.247751	0.08248193	3.260937	0.1463215	3.524495	0.1496076	3.386167	0.1798438	3.392756	0.1049449	3.879766	0.0142212	3.386167	0.1891248	3.353219	0.1132105	3.452049	0.01672957	3.260937	0.1644273	3.234564	0.07114988	3.386167	0.1428815	3.392756	0.1732753	3.524495	0.02666749	3.194999	0.1872325	3.194999	0.2079192
3.260937	0.04789432	3.260937	0.09626174	3.254344	0.1303108	3.26753	0.126849	3.260937	0.1480301	3.260937	0.122333	3.51791	0.003978919	3.260937	0.1561871	3.254344	0.02217014	3.274123	0.1326192	3.260937	0.138426	3.260937	0.1403095	3.260937	0.1272278	3.254344	0.08639336	3.26753	0.1260349	3.53108	0.135496	3.392756	0.1892256	3.399345	0.1437712	3.886339	0.008741438	3.392756	0.1161259	3.359809	0.1054497	3.458636	0.01506501	3.26753	0.1085528	3.241158	0.08823585	3.392756	0.08497079	3.399345	0.1812006	3.53108	0.02032893	3.201594	0.1201831	3.201594	0.1907129
3.26753	0.04667802	3.26753	0.0913975	3.260937	0.1196326	3.274123	0.1311627	3.26753	0.1190964	3.26753	0.1257032	3.524495	0.0117574	3.26753	0.1368807	3.260937	0.02823138	3.280715	0.1436007	3.26753	0.1358782	3.26753	0.1362797	3.26753	0.14727	3.260937	0.06535154	3.274123	0.130227	3.537664	0.1518946	3.399345	0.1442833	3.405934	0.07951643	3.892912	0.00726742	3.399345	0.07791146	3.366399	0.103291	3.465223	0.01803553	3.274123	0.06286856	3.247751	0.100409	3.399345	0.1796369	3.405934	0.1720537	3.537664	0.01697781	3.208188	0.06421997	3.208188	0.3360782
3.274123	0.04455341	3.274123	0.07004681	3.26753	0.107523	3.280715	0.1164097	3.274123	0.1214655	3.274123	0.1360836	3.53108	0.01002996	3.274123	0.1203381	3.26753	0.02420793	3.287307	0.1137371	3.274123	0.1349304	3.274123	0.1313282	3.274123	0.1131828	3.26753	0.08685961	3.280715	0.1258313	3.544249	0.1268647	3.405934	0.1463638	3.412522	0.1339738	3.899484	0.004217168	3.405934	0.06375322	3.372989	0.1632076	3.471809	0.01492556	3.280715	0.04436755	3.254344	0.09243679	3.405934	0.1373745	3.412522	0.11744	3.544249	0.01629488	3.214782	0.04559916	3.214782	0.3209172
3.280715	0.04526026	3.280715	0.07920209	3.274123	0.1040526	3.287307	0.1250834	3.280715	0.1312372	3.280715	0.1244306	3.537664	0.005746092	3.280715	0.1309544	3.274123	0.02766479	3.293899	0.11404	3.280715	0.1375188	3.280715	0.1226013	3.280715	0.1056347	3.274123	0.07988716	3.287307	0.1263689	3.550833	0.1263694	3.412522	0.1269823	3.419111	0.03990005	3.906057	0.002432723	3.412522	0.09827892	3.379578	0.09795246	3.478396	0.01481209	3.287307	0.0301294	3.260937	0.05890879	3.412522	0.08824388	3.419111	0.08487886	3.550833	0.01994999	3.221377	0.06000799	3.221377	0.2775285
3.287307	0.04209644	3.287307	0.08347074	3.280715	0.1068455	3.293899	0.1175375	3.287307	0.1091975	3.287307	0.1189611	3.544249	0.01125907	3.287307	0.1276751	3.280715	0.02647784	3.300491	0.1389853	3.287307	0.1305213	3.287307	0.1013209	3.287307	0.1318195	3.280715	0.07213577	3.293899	0.1184226	3.557417	0.1410729	3.419111	0.1245597	3.425699	0.04466218	3.912629	0.005854527	3.419111	0.04581464	3.386167	0.1701635	3.484982	0.01866406	3.293899	0.02252843	3.26753	0.03114198	3.419111	0.1033439	3.425699	0.06918766	3.557417	0.01698366	3.227971	0.08352999	3.227971	0.2295644
3.293899	0.0372762	3.293899	0.07549397	3.287307	0.09558599	3.300491	0.1363477	3.293899	0.1018241	3.293899	0.09335308	3.550833	0.007843042	3.293899	0.1106516	3.287307	0.02393626	3.307083	0.1371602	3.293899	0.1025554	3.293899	0.1110986	3.293899	0.1529652	3.287307	0.06566781	3.300491	0.122946	3.564001	0.117454	3.425699	0.128175	3.432286	0.06498021	3.919201	0.001817156	3.425699	0.05225488	3.392756	0.09336836	3.491568	0.01661024	3.300491	0.02093699	3.274123	0.008426036	3.425699	0.1677805	3.432286	0.1051234	3.564001	0.02188526	3.234564	0.0506087	3.234564	0.3020965
3.300491	0.05452555	3.300491	0.08896112	3.293899	0.1019638	3.307083	0.1304115	3.300491	0.1324833	3.300491	0.1142371	3.557417	0.00965666	3.300491	0.1352205	3.293899	0.0207558	3.313674	0.1110634	3.300491	0.113477	3.300491	0.1453511	3.300491	0.1280918	3.293899	0.06678178	3.307083	0.1227205	3.570584	0.1247771	3.432286	0.104892	3.438874	0.09227464	3.925772	0.006234041	3.432286	0.06059687	3.399345	0.1422835	3.498154	0.01531406	3.307083	0.0167458	3.280715	0.005579481	3.432286	0.120474	3.438874	0.1634061	3.570584	0.02150888	3.241158	0.03883286	3.241158	0.441056
3.307083	0.05426016	3.307083	0.08663432	3.300491	0.1191615	3.313674	0.1144481	3.307083	0.1171283	3.307083	0.1124258	3.564001	0.006956644	3.307083	0.1074946	3.300491	0.03650645	3.320266	0.1281743	3.307083	0.1125287	3.307083	0.1364174	3.307083	0.1086437	3.300491	0.06599705	3.313674	0.1313556	3.577167	0.1220548	3.438874	0.1290723	3.445462	0.1096348	3.932344	0.004728848	3.438874	0.04837822	3.405934	0.1621292	3.504739	0.01362045	3.313674	0.01546306	3.287307	0.002236804	3.438874	0.1485752	3.445462	0.1086598	3.577167	0.01301932	3.247751	0.03432581	3.247751	0.7448449
3.313674	0.03888655	3.313674	0.0740183	3.307083	0.1157068	3.320266	0.1167643	3.313674	0.120557	3.313674	0.1119558	3.570584	0.004461666	3.313674	0.1236299	3.307083	0.0297577	3.326857	0.1330754	3.313674	0.1030507	3.313674	0.1042476	3.313674	0.1036597	3.307083	0.07493422	3.320266	0.1207684	3.583751	0.1124723	3.445462	0.128751	3.452049	0.04148041	3.938915	0.01635328	3.445462	0.03827465	3.412522	0.0986201	3.511325	0.01313903	3.320266	0.01548707	3.293899	0.002466057	3.445462	0.1115532	3.452049	0.1747492	3.583751	0.01241901	3.254344	0.0360581	3.254344	1.13867
3.320266	0.05062797	3.320266	0.08767695	3.313674	0.0919361	3.326857	0.1383291	3.320266	0.1013049	3.320266	0.1131006	3.577167	0.00713122	3.320266	0.1159368	3.313674	0.01821037	3.333448	0.129787	3.320266	0.1180799	3.320266	0.1310184	3.320266	0.1187787	3.313674	0.06911884	3.326857	0.1237574	3.590333	0.1312752	3.452049	0.1352065	3.458636	0.08684309	3.945486	0.006441789	3.452049	0.05644676	3.419111	0.08671538	3.51791	0.01704011	3.326857	0.01715755	3.300491	0.00436045	3.452049	0.1132858	3.458636	0.1074911	3.590333	0.01739089	3.260937	0.03221297	3.260937	1.899239
3.326857	0.05175228	3.326857	0.08666304	3.320266	0.1086448	3.333448	0.1249839	3.326857	0.1097001	3.326857	0.1344459	3.583751	0.00518931	3.326857	0.1294762	3.320266	0.03426854	3.340038	0.1267794	3.326857	0.1089471	3.326857	0.1125636	3.326857	0.1212865	3.320266	0.07929333	3.333448	0.1238236	3.596916	0.1076357	3.458636	0.1725673	3.465223	0.1049325	3.952056	0.003825975	3.458636	0.1312283	3.425699	0.09401856	3.524495	0.009127594	3.333448	0.01677596	3.307083	0.004143539	3.458636	0.1024287	3.465223	0.162422	3.596916	0.01893159	3.26753	0.02298046	3.26753	4.409933
3.333448	0.04681913	3.333448	0.07717855	3.326857	0.1092522	3.340038	0.1253178	3.333448	0.1107092	3.333448	0.1250871	3.590333	0.008537168	3.333448	0.1455315	3.326857	0.02554872	3.346629	0.1262208	3.333448	0.136688	3.333448	0.1094765	3.333448	0.125013	3.326857	0.07032708	3.340038	0.114037	3.603499	0.1693681	3.465223	0.1651362	3.471809	0.07505302	3.958627	0.00402032	3.465223	0.1193528	3.432286	0.1024594	3.53108	0.01784536	3.340038	0.02010076	3.313674	0.002829651	3.465223	0.1920545	3.471809	0.0751484	3.603499	0.01817194	3.274123	0.02010096	3.274123	5.506083
3.340038	0.04832825	3.340038	0.07256899	3.333448	0.09895797	3.346629	0.118112	3.340038	0.09692492	3.340038	0.1066688	3.596916	0.003903187	3.340038	0.1127649	3.333448	0.02528555	3.353219	0.1192752	3.340038	0.1116473	3.340038	0.1103496	3.340038	0.1164105	3.333448	0.09856114	3.346629	0.1254402	3.610081	0.1393388	3.471809	0.1016253	3.478396	0.1086477	3.965197	0.01040393	3.471809	0.106106	3.438874	0.07419722	3.537664	0.01477499	3.346629	0.02215885	3.320266	0.004629776	3.471809	0.09559344	3.478396	0.1163063	3.610081	0.01857585	3.280715	0.02980612	3.280715	7.287241
3.346629	0.04185811	3.346629	0.07459829	3.340038	0.1124589	3.353219	0.1305466	3.346629	0.109778	3.346629	0.1112845	3.603499	0.003631334	3.346629	0.09250758	3.340038	0.01904149	3.359809	0.1366994	3.346629	0.127214	3.346629	0.1358723	3.346629	0.1225016	3.340038	0.06546826	3.353219	0.1322987	3.616663	0.1078236	3.478396	0.1709886	3.484982	0.09191351	3.971767	0.004488774	3.478396	0.08686973	3.445462	0.1596194	3.544249	0.01540035	3.353219	0.03012563	3.326857	0.006937705	3.478396	0.1346824	3.484982	0.05289156	3.616663	0.01487124	3.287307	0.06416232	3.287307	10.2799
3.353219	0.04564491	3.353219	0.09521701	3.346629	0.09925535	3.359809	0.132416	3.353219	0.1250368	3.353219	0.1210231	3.610081	0.007280115	3.353219	0.1254377	3.346629	0.01968759	3.366399	0.1163318	3.353219	0.1142422	3.353219	0.1304483	3.353219	0.1096674	3.346629	0.06103171	3.359809	0.1215827	3.623245	0.1281266	3.484982	0.1491551	3.491568	0.07629506	3.978337	0.008285542	3.484982	0.06329697	3.452049	0.1388135	3.550833	0.01506619	3.359809	0.04353335	3.333448	0.007211397	3.484982	0.1122702	3.491568	0.1603459	3.623245	0.01349984	3.293899	0.1788565	3.293899	5.706167
3.359809	0.0572197	3.359809	0.08952832	3.353219	0.1136276	3.366399	0.1213987	3.359809	0.1359694	3.359809	0.1318422	3.616663	0.005488221	3.359809	0.1283746	3.353219	0.03002273	3.372989	0.117961	3.359809	0.1150837	3.359809	0.1446648	3.359809	0.125255	3.353219	0.08128701	3.366399	0.1151715	3.629826	0.1322379	3.491568	0.1172284	3.498154	0.0890327	3.984906	0.005348269	3.491568	0.0542825	3.458636	0.1450561	3.557417	0.0200494	3.366399	0.06668633	3.340038	0.007050412	3.491568	0.05704364	3.498154	0.1493619	3.629826	0.01170159	3.300491	0.4539947	3.300491	6.474172
3.366399	0.04505386	3.366399	0.08648359	3.359809	0.1073323	3.372989	0.1062417	3.366399	0.1172876	3.366399	0.105659	3.623245	0.004287528	3.366399	0.1250435	3.359809	0.0310053	3.379578	0.1134778	3.366399	0.1016787	3.366399	0.1219312	3.366399	0.1149946	3.359809	0.07010033	3.372989	0.1150746	3.636408	0.109931	3.498154	0.1056725	3.504739	0.08153684	3.991476	0.01046757	3.498154	0.07069676	3.465223	0.06030049	3.564001	0.01787202	3.372989	0.1157428	3.346629	0.007742328	3.498154	0.13782	3.504739	0.1280362	3.636408	0.0132087	3.307083	0.9649981	3.307083	1.413805
3.372989	0.0392447	3.372989	0.07375516	3.366399	0.1046774	3.379578	0.1220358	3.372989	0.1024636	3.372989	0.1049371	3.629826	0.008113141	3.372989	0.09971375	3.366399	0.02731132	3.386167	0.1227313	3.372989	0.1040155	3.372989	0.1073261	3.372989	0.1038809	3.366399	0.05907402	3.379578	0.1138611	3.642989	0.1329629	3.504739	0.1404643	3.511325	0.1009621	3.998045	0.006744005	3.504739	0.1077588	3.471809	0.1063235	3.570584	0.008683949	3.379578	0.2897838	3.353219	0.008017067	3.504739	0.09997168	3.511325	0.0635609	3.642989	0.02628194	3.313674	0.8520768	3.313674	0.5178578
3.379578	0.04971503	3.379578	0.07526316	3.372989	0.09742871	3.386167	0.1280364	3.379578	0.1178062	3.379578	0.106185	3.636408	0.01822419	3.379578	0.1208073	3.372989	0.02266635	3.392756	0.1188325	3.379578	0.1184326	3.379578	0.1112935	3.379578	0.1152662	3.372989	0.06146722	3.386167	0.1141487	3.64957	0.1225346	3.511325	0.1341037	3.51791	0.08130345	4.004614	0.002595217	3.511325	0.06230701	3.478396	0.09836803	3.577167	0.007546353	3.386167	0.8932083	3.359809	0.01386722	3.511325	0.05211375	3.51791	0.06813478	3.64957	0.03154161	3.320266	0.3288637	3.320266	0.2720414
3.386167	0.05535322	3.386167	0.07938937	3.379578	0.09712602	3.392756	0.1265714	3.386167	0.1193725	3.386167	0.1081718	3.642989	0.004976476	3.386167	0.1282304	3.379578	0.01900175	3.399345	0.1298712	3.386167	0.1088041	3.386167	0.1078267	3.386167	0.1170913	3.379578	0.06256087	3.392756	0.1205636	3.656151	0.119515	3.51791	0.1214994	3.524495	0.04625726	4.011182	0.003082468	3.51791	0.112271	3.484982	0.1332602	3.583751	0.01011513	3.392756	2.560345	3.366399	0.01872433	3.51791	0.154135	3.524495	0.09617861	3.656151	0.02417384	3.326857	0.09085372	3.326857	0.2569103
3.392756	0.05006939	3.392756	0.08472241	3.386167	0.0968157	3.399345	0.1154668	3.392756	0.1373106	3.392756	0.1056929	3.64957	0.01289527	3.392756	0.09788803	3.386167	0.02655255	3.405934	0.1389315	3.392756	0.1073506	3.392756	0.1176575	3.392756	0.1029214	3.386167	0.06572931	3.399345	0.1119275	3.662731	0.0790161	3.524495	0.169669	3.53108	0.1503142	4.01775	0.008506979	3.524495	0.08085404	3.491568	0.1081253	3.590333	0.007364715	3.399345	5.048103	3.372989	0.03135521	3.524495	0.08415133	3.53108	0.153984	3.662731	0.01723888	3.333448	0.02966897	3.333448	0.2076344
3.399345	0.05222754	3.399345	0.08489212	3.392756	0.09679055	3.405934	0.1319797	3.399345	0.1024371	3.399345	0.1174662	3.656151	0.01305131	3.399345	0.11496	3.392756	0.01557978	3.412522	0.1263293	3.399345	0.1226828	3.399345	0.121813	3.399345	0.1004848	3.392756	0.05166875	3.405934	0.1242451	3.669312	0.09772283	3.53108	0.1398532	3.537664	0.07422337	4.024319	0.003124231	3.53108	0.09013642	3.498154	0.1297335	3.596916	0.007317029	3.405934	6.727815	3.379578	0.06016949	3.53108	0.1043952	3.537664	0.09691969	3.669312	0.01499218	3.340038	0.0102094	3.340038	0.08133498
3.405934	0.04442327	3.405934	0.09215503	3.399345	0.1065665	3.412522	0.1243038	3.405934	0.1195126	3.405934	0.1237421	3.662731	0.008825951	3.405934	0.130292	3.399345	0.01711607	3.419111	0.1292784	3.405934	0.1195058	3.405934	0.1105592	3.405934	0.129141	3.399345	0.07006222	3.412522	0.109302	3.675892	0.09902254	3.537664	0.09865029	3.544249	0.06604316	4.030886	0.002940492	3.537664	0.06784037	3.504739	0.1072036	3.603499	0.00841007	3.412522	5.759356	3.386167	0.09495323	3.537664	0.08332775	3.544249	0.1074361	3.675892	0.01224018	3.346629	0.00757738	3.346629	0.1024551
3.412522	0.04000724	3.412522	0.08066462	3.405934	0.1129585	3.419111	0.1160375	3.412522	0.1043197	3.412522	0.09846939	3.669312	0.004713727	3.412522	0.1035277	3.405934	0.02987709	3.425699	0.1008283	3.412522	0.08832676	3.412522	0.1098259	3.412522	0.09672664	3.405934	0.07443698	3.419111	0.1140848	3.682472	0.08538451	3.544249	0.1189962	3.550833	0.1065039	4.037454	0.007454998	3.544249	0.1422897	3.511325	0.130512	3.610081	0.01775131	3.419111	3.08363	3.392756	0.1375842	3.544249	0.05844024	3.550833	0.1088335	3.682472	0.01615371	3.353219	0.008266098	3.353219	0.1045447
3.419111	0.04870747	3.419111	0.08242499	3.412522	0.0979509	3.425699	0.09945461	3.419111	0.09249345	3.419111	0.1096524	3.675892	0.01258492	3.419111	0.1105872	3.412522	0.02457765	3.432286	0.1222309	3.419111	0.1133319	3.419111	0.1092443	3.419111	0.1056267	3.412522	0.06014273	3.425699	0.09410423	3.689051	0.1233457	3.550833	0.1246598	3.557417	0.07824696	4.044022	0.008669248	3.550833	0.04093059	3.51791	0.08612683	3.616663	0.01098108	3.425699	1.342648	3.399345	0.2697809	3.550833	0.1697276	3.557417	0.07320721	3.689051	0.009685644	3.359809	0.01110165	3.359809	0.06034141
3.425699	0.0375238	3.425699	0.07019419	3.419111	0.09714371	3.432286	0.1034905	3.425699	0.1040242	3.425699	0.0918528	3.682472	0.002101694	3.425699	0.1062863	3.419111	0.02004768	3.438874	0.1078947	3.425699	0.09964154	3.425699	0.0973958	3.425699	0.1061691	3.419111	0.05812319	3.432286	0.1148014	3.695631	0.1701828	3.557417	0.08956908	3.564001	0.1104766	4.050589	0.007116417	3.557417	0.0128139	3.524495	0.08440824	3.623245	0.008532503	3.432286	0.5235893	3.405934	0.6690421	3.557417	0.07633445	3.564001	0.1267607	3.695631	0.01912926	3.366399	0.009469401	3.366399	0.04128661
3.432286	0.04198854	3.432286	0.08059185	3.425699	0.09276971	3.438874	0.122548	3.432286	0.09305205	3.432286	0.09656098	3.689051	0.007029127	3.432286	0.1013466	3.425699	0.01292647	3.445462	0.1157445	3.432286	0.1048417	3.432286	0.09676426	3.432286	0.08745707	3.425699	0.06928261	3.438874	0.1105068	3.70221	0.1044945	3.564001	0.1454275	3.570584	0.04811046	4.057156	0.006655761	3.564001	0.06214106	3.53108	0.09810404	3.629826	0.01554299	3.438874	0.2603952	3.412522	1.503751	3.564001	0.05572987	3.570584	0.1471276	3.70221	0.01388166	3.372989	0.01015394	3.372989	0.04794661
3.438874	0.04605846	3.438874	0.07722772	3.432286	0.09674074	3.445462	0.1249854	3.438874	0.1095178	3.438874	0.1045807	3.695631	0.02756705	3.438874	0.1255567	3.432286	0.01857085	3.452049	0.1099133	3.438874	0.1145647	3.438874	0.1043724	3.438874	0.1013577	3.432286	0.05688688	3.445462	0.1151736	3.708789	0.09718003	3.570584	0.1233829	3.577167	0.09295601	4.063722	0.006004134	3.570584	0.08246629	3.537664	0.1759589	3.636408	0.01373209	3.445462	0.1599901	3.419111	1.799841	3.570584	0.1388586	3.577167	0.1260278	3.708789	0.01913478	3.379578	0.01007618	3.379578	0.0705206
3.445462	0.04416973	3.445462	0.08527235	3.438874	0.1107327	3.452049	0.1323946	3.445462	0.1046814	3.445462	0.108857	3.70221	0.007384368	3.445462	0.1110216	3.438874	0.01745517	3.458636	0.133016	3.445462	0.1007622	3.445462	0.1093995	3.445462	0.1257137	3.438874	0.06133008	3.452049	0.1216981	3.715368	0.1019071	3.577167	0.08686646	3.583751	0.0936489	4.070289	0.008171223	3.577167	0.0718012	3.544249	0.08985693	3.642989	0.01532226	3.452049	0.1116262	3.425699	1.241914	3.577167	0.073962	3.583751	0.04198171	3.715368	0.02695695	3.386167	0.007163721	3.386167	0.02658664
3.452049	0.04827904	3.452049	0.07439788	3.445462	0.09564218	3.458636	0.1185975	3.452049	0.1133356	3.452049	0.1081569	3.708789	0.001519431	3.452049	0.1104583	3.445462	0.02394118	3.465223	0.1182602	3.452049	0.1045481	3.452049	0.124517	3.452049	0.1138313	3.445462	0.06720445	3.458636	0.1101466	3.721946	0.128485	3.583751	0.1383679	3.590333	0.06175848	4.076855	0.002525561	3.583751	0.05787393	3.550833	0.1724607	3.64957	0.01824145	3.458636	0.08758823	3.432286	0.6159588	3.583751	0.05965664	3.590333	0.07446938	3.721946	0.01638126	3.392756	0.006042389	3.392756	0.1819554
