OTAB_078wtp_T060_q	OTAB_078wtp_T060_i	OTAB_082wtp_T025_q	OTAB_082wtp_T025_i	OTAB_078wtp_T058_q	OTAB_078wtp_T058_i	OTAB_093wtp_T025_q	OTAB_093wtp_T025_i	OTAB_100wtp_T095_q	OTAB_100wtp_T095_i
3.544249	0.1074361	3.675892	0.01224018	3.537664	0.08332775	3.346629	0.00757738	3.346629	0.1024551
3.550833	0.1088335	3.682472	0.01615371	3.544249	0.05844024	3.353219	0.008266098	3.353219	0.1045447
3.557417	0.07320721	3.689051	0.009685644	3.550833	0.1697276	3.359809	0.01110165	3.359809	0.06034141
3.564001	0.1267607	3.695631	0.01912926	3.557417	0.07633445	3.366399	0.009469401	3.366399	0.04128661
3.570584	0.1471276	3.70221	0.01388166	3.564001	0.05572987	3.372989	0.01015394	3.372989	0.04794661
3.577167	0.1260278	3.708789	0.01913478	3.570584	0.1388586	3.379578	0.01007618	3.379578	0.0705206
3.583751	0.04198171	3.715368	0.02695695	3.577167	0.073962	3.386167	0.007163721	3.386167	0.02658664
3.590333	0.07446938	3.721946	0.01638126	3.583751	0.05965664	3.392756	0.006042389	3.392756	0.1819554
3.596916	0.1196013	3.728525	0.01097406	3.590333	0.07653524	3.399345	0.005364882	3.399345	0.05726034
3.603499	0.1040446	3.735103	0.01072591	3.596916	0.09100929	3.405934	0.004578367	3.405934	0.08944141
3.610081	0.09539937	3.741681	0.01331356	3.603499	0.1758701	3.412522	0.004688842	3.412522	0.04668128
3.616663	0.08463285	3.748259	0.009651909	3.610081	0.1477177	3.419111	0.003667144	3.419111	0.03074973
3.623245	0.0804523	3.754836	0.01988773	3.616663	0.0599423	3.425699	0.005345011	3.425699	0.09860254
3.629826	0.1050953	3.761413	0.0121822	3.623245	0.06552317	3.432286	0.004912292	3.432286	0.01344829
3.636408	0.133987	3.76799	0.01150685	3.629826	0.04184738	3.438874	0.003026197	3.438874	0.08139403
3.642989	0.1233423	3.774567	0.01145552	3.636408	0.1124169	3.445462	0.003330425	3.445462	0.04478352
3.64957	0.1217881	3.781144	0.02286362	3.642989	0.1124675	3.452049	0.001738477	3.452049	0.04493125
3.656151	0.05752777	3.78772	0.01917607	3.64957	0.06505221	3.458636	0.001243427	3.458636	0.04792679
3.662731	0.1237636	3.794296	0.0127233	3.656151	0.08704779	3.465223	0.001083575	3.465223	0.01438743
3.669312	0.09295905	3.800872	0.01793275	3.662731	0.08404167	3.471809	0.000509069	3.471809	0.04798282
3.675892	0.1456503	3.807448	0.01029297	3.669312	0.108741	3.478396	0.0006110709	3.478396	0.03562341
3.682472	0.06605005	3.814024	0.003969212	3.675892	0.1330494	3.484982	0.0007422963	3.484982	0.05535597
3.689051	0.1413829	3.820599	0.01832275	3.682472	0.1295052	3.491568	0.001070139	3.491568	0.01152795
3.695631	0.08360317	3.827174	0.01190247	3.689051	0.1287494	3.498154	0.001624008	3.498154	0.01008265
3.70221	0.04930692	3.833749	0.01853978	3.695631	0.08707229	3.504739	0.003598452	3.504739	0.04595256
3.708789	0.04899293	3.840323	0.009663613	3.70221	0.07018617	3.511325	0.00440395	3.511325	0.1369526
3.715368	0.07888754	3.846898	0.01711986	3.708789	0.1078236	3.51791	0.009873023	3.51791	0.02798201
3.721946	0.1241972	3.853472	0.01449551	3.715368	0.07144093	3.524495	0.02377497	3.524495	0.01276667
3.728525	0.1640745	3.860046	0.01575168	3.721946	0.06566462	3.53108	0.1066247	3.53108	0.05105866
3.735103	0.08944939	3.866619	0.01288607	3.728525	0.08969107	3.537664	0.7488365	3.537664	0.0805475
3.741681	0.1251325	3.873193	0.01044542	3.735103	0.06495175	3.544249	4.726978	3.544249	0.01072375
3.748259	0.07350754	3.879766	0.01616941	3.741681	0.04264571	3.550833	16.1315	3.550833	0.02312957
3.754836	0.06988668	3.886339	0.02305518	3.748259	0.1248408	3.557417	29.62955	3.557417	0.02747681
3.761413	0.05301464	3.892912	0.006844609	3.754836	0.0577614	3.564001	30.97928	3.564001	0.004325819
3.76799	0.1204633	3.899484	0.01753712	3.761413	0.05671666	3.570584	17.96623	3.570584	0.03598173
3.774567	0.0943239	3.906057	0.01057083	3.76799	0.08662735	3.577167	17.50776	3.577167	0.02965621
3.781144	0.1307811	3.912629	0.01239526	3.774567	0.05596533	3.583751	17.66198	3.583751	0.05442899
3.78772	0.04141753	3.919201	0.009420546	3.781144	0.08266265	3.590333	11.00114	3.590333	0.05879707
3.794296	0.09238346	3.925772	0.01318223	3.78772	0.1220646	3.596916	7.18591	3.596916	0.005258403
3.800872	0.1208254	3.932344	0.01861714	3.794296	0.06989459	3.603499	8.729781	3.603499	0.01612474
3.807448	0.113595	3.938915	0.01176567	3.800872	0.1026002	3.610081	4.868138	3.610081	0.0220063
3.814024	0.1071656	3.945486	0.01774147	3.807448	0.1455038	3.616663	1.162417	3.616663	0.01620252
3.820599	0.1180363	3.952056	0.01974953	3.814024	0.1336847	3.623245	0.5190035	3.623245	0.08552738
3.827174	0.05354341	3.958627	0.007932467	3.820599	0.06871658	3.629826	0.3646647	3.629826	0.07694739
3.833749	0.0646501	3.965197	0.01613603	3.827174	0.07080149	3.636408	0.3813556	3.636408	0.1166391
3.840323	0.103716	3.971767	0.01786196	3.833749	0.05389076	3.642989	0.1800016	3.642989	0.1875239
3.846898	0.1035867	3.978337	0.006731403	3.840323	0.107268	3.64957	0.2329493	3.64957	0.239609
3.853472	0.1127426	3.984906	0.02103464	3.846898	0.1028058	3.656151	0.1510786	3.656151	0.2054324
3.860046	0.07909864	3.991476	0.03261181	3.853472	0.12868	3.662731	0.08389764	3.662731	0.1414198
3.866619	0.05059759	3.998045	0.01881609	3.860046	0.04867415	3.669312	0.09827947	3.669312	0.06005472
3.873193	0.1239385	4.004614	0.01565186	3.866619	0.06638981	3.675892	0.07046896	3.675892	0.03175615
3.879766	0.06242011	4.011182	0.01822662	3.873193	0.1413165	3.682472	0.06595174	3.682472	0.007279291
3.886339	0.04372291	4.01775	0.01259251	3.879766	0.05780026	3.689051	0.1246258	3.689051	0.02837639
3.892912	0.07039307	4.024319	0.008763889	3.886339	0.03733666	3.695631	0.1037957	3.695631	0.1252646
3.899484	0.08473453	4.030886	0.01895636	3.892912	0.05440209	3.70221	0.05613985	3.70221	0.01306979
3.906057	0.05849762	4.037454	0.02133566	3.899484	0.1008208	3.708789	0.05586784	3.708789	0.04421363
3.912629	0.08318763	4.044022	0.01145963	3.906057	0.07129665	3.715368	0.1599836	3.715368	0.02449167
3.919201	0.05773517	4.050589	0.01934727	3.912629	0.07355317	3.721946	0.06045466	3.721946	0.005934237
3.925772	0.1127441	4.057156	0.01736898	3.919201	0.1697425	3.728525	0.03806608	3.728525	0.006968919
3.932344	0.09941855	4.063722	0.01589988	3.925772	0.06266175	3.735103	0.03973945	3.735103	0.04231601
3.938915	0.08721569	4.070289	0.01531876	3.932344	0.05283265	3.741681	0.07405474	3.741681	0.0212255
3.945486	0.07241167	4.076855	0.008327666	3.938915	0.07649244	3.748259	0.06076361	3.748259	0.06215355
3.952056	0.07069388	4.083421	0.01444659	3.945486	0.0994691	3.754836	0.1058611	3.754836	0.01219504
3.958627	0.07099426	4.089987	0.006687745	3.952056	0.0984589	3.761413	0.07261094	3.761413	0.00911619
3.965197	0.0581994	4.096552	0.0117842	3.958627	0.02979451	3.76799	0.06502877	3.76799	0.02769525
3.971767	0.1513896	4.103118	0.01099036	3.965197	0.08236345	3.774567	0.06506642	3.774567	0.012162
3.978337	0.05306785	4.109683	0.01174303	3.971767	0.1051725	3.781144	0.02463387	3.781144	0.01391047
3.984906	0.03022224	4.116247	0.01332399	3.978337	0.1151706	3.78772	0.05979549	3.78772	0.04871948
3.991476	0.07342622	4.122812	0.01396193	3.984906	0.07063958	3.794296	0.04913994	3.794296	0.08257096
3.998045	0.1006906	4.129376	0.01279546	3.991476	0.07030178	3.800872	0.05980359	3.800872	0.01190601
4.004614	0.05110257	4.13594	0.01530502	3.998045	0.1024162	3.807448	0.04185718	3.807448	0.01024706
4.011182	0.08060256	4.142504	0.01882207	4.004614	0.05080446	3.814024	0.05352831	3.814024	0.02639478
4.01775	0.07009983	4.149068	0.01152551	4.011182	0.05595784	3.820599	0.05362177	3.820599	0.07734079
4.024319	0.1494194	4.155631	0.01503361	4.01775	0.03439156	3.827174	0.06403192	3.827174	0.009337301
4.030886	0.0497642	4.162194	0.01250346	4.024319	0.0491954	3.833749	0.04322334	3.833749	0.01339088
4.037454	0.1156516	4.168757	0.01238721	4.030886	0.08376266	3.840323	0.09555374	3.840323	0.01718761
4.044022	0.09443135	4.175319	0.01508538	4.037454	0.06055979	3.846898	0.02747388	3.846898	0.01335975
4.050589	0.04605373	4.181882	0.009400572	4.044022	0.03295442	3.853472	0.0686353	3.853472	0.03045244
4.057156	0.06902311	4.188444	0.01550055	4.050589	0.04965016	3.860046	0.07107139	3.860046	0.06875718
4.063722	0.04780899	4.195006	0.02104624	4.057156	0.0620438	3.866619	0.03003006	3.866619	0.06642616
4.070289	0.1066159	4.201567	0.01843005	4.063722	0.1426126	3.873193	0.05571109	3.873193	0.0179343
4.076855	0.03862461	4.208129	0.015357	4.070289	0.07044785	3.879766	0.06794704	3.879766	0.007381339
4.083421	0.06513082	4.21469	0.02406714	4.076855	0.05520077	3.886339	0.02122437	3.886339	0.01424828
4.089987	0.1408647	4.221251	0.01561406	4.083421	0.04812031	3.892912	0.02073814	3.892912	0.020807
4.096552	0.08630287	4.227811	0.008464408	4.089987	0.08604831	3.899484	0.06024206	3.899484	0.02824944
4.103118	0.05870114	4.234372	0.01653227	4.096552	0.1021624	3.906057	0.08488487	3.906057	0.04022439
4.109683	0.0499641	4.240932	0.01224647	4.103118	0.07826813	3.912629	0.05494565	3.912629	0.01448896
4.116247	0.07379903	4.247492	0.02029069	4.109683	0.05010094	3.919201	0.01544375	3.919201	0.06586711
4.122812	0.0694261	4.254051	0.01517029	4.116247	0.08578724	3.925772	0.05015779	3.925772	0.0009251268
4.129376	0.1125953	4.260611	0.01097528	4.122812	0.06191928	3.932344	0.04644355	3.932344	0.01496024
4.13594	0.049194	4.26717	0.01366417	4.129376	0.048334	3.938915	0.04546813	3.938915	0.0323172
4.142504	0.145019	4.273729	0.01009503	4.13594	0.0587724	3.945486	0.04015181	3.945486	0.02653027
4.149068	0.07567245	4.280287	0.00866693	4.142504	0.09061273	3.952056	0.02080995	3.952056	0.007866739
4.155631	0.06063888	4.286846	0.01693806	4.149068	0.1146763	3.958627	0.06144093	3.958627	0.02699055
4.162194	0.1078148	4.293404	0.006972301	4.155631	0.03342894	3.965197	0.02936422	3.965197	0.08481518
4.168757	0.05683191	4.299962	0.01086365	4.162194	0.06092231	3.971767	0.08189312	3.971767	0.02848945
4.175319	0.07733418	4.306519	0.01000254	4.168757	0.1583794	3.978337	0.0242947	3.978337	0.02153124
4.181882	0.0646586	4.313077	0.01660562	4.175319	0.120823	3.984906	0.02569149	3.984906	0.06101055
4.188444	0.07463882	4.319634	0.01350904	4.181882	0.09062416	3.991476	0.03238895	3.991476	0.01244389
4.195006	0.07859403	4.326191	0.01772425	4.188444	0.07657992	3.998045	0.05908966	3.998045	0.01349982
4.201567	0.05288117	4.332747	0.0159501	4.195006	0.07497303	4.004614	0.06631246	4.004614	0.08088026
4.208129	0.03919223	4.339304	0.01616471	4.201567	0.08497527	4.011182	0.02678522	4.011182	0.04571946
4.21469	0.1178216	4.34586	0.02094476	4.208129	0.03651378	4.01775	0.02982761	4.01775	0.002937216
4.221251	0.1402986	4.352416	0.03196559	4.21469	0.05564101	4.024319	0.03638889	4.024319	0.005716027
4.227811	0.07218248	4.358971	0.04544087	4.221251	0.1055388	4.030886	0.04958882	4.030886	0.1140753
4.234372	0.0839242	4.365527	0.06186904	4.227811	0.09154446	4.037454	0.0318603	4.037454	0.1053975
4.240932	0.06137308	4.372082	0.06645717	4.234372	0.06771033	4.044022	0.03495905	4.044022	0.0016964
4.247492	0.06216035	4.378636	0.09018857	4.240932	0.02884066	4.050589	0.05256949	4.050589	0.03434474
4.254051	0.05447422	4.385191	0.1034443	4.247492	0.03742973	4.057156	0.0608276	4.057156	0.0205385
4.260611	0.04008111	4.391745	0.1338231	4.254051	0.1086954	4.063722	0.05613291	4.063722	0.0336672
4.26717	0.05769143	4.398299	0.1255544	4.260611	0.06849453	4.070289	0.03010302	4.070289	0.005971633
4.273729	0.06638218	4.404853	0.08737594	4.26717	0.0760445	4.076855	0.02092162	4.076855	0.006180575
4.280287	0.03251315	4.411407	0.06048735	4.273729	0.06790949	4.083421	0.05026428	4.083421	0.0289619
4.286846	0.09735289	4.41796	0.03839007	4.280287	0.08793728	4.089987	0.05141578	4.089987	0.03884299
4.293404	0.07899267	4.424513	0.01646184	4.286846	0.09027371	4.096552	0.03535411	4.096552	0.003061758
4.299962	0.09761662	4.431066	0.02599144	4.293404	0.07993808	4.103118	0.04341105	4.103118	0.02667199
4.306519	0.09393814	4.437618	0.01368341	4.299962	0.06779254	4.109683	0.08847463	4.109683	0.05812952
4.313077	0.09652416	4.444171	0.01717969	4.306519	0.05437189	4.116247	0.02277822	4.116247	0.1312252
4.319634	0.0431343	4.450723	0.01948811	4.313077	0.1173152	4.122812	0.03585769	4.122812	0.03700506
4.326191	0.09911326	4.457274	0.01418561	4.319634	0.0904083	4.129376	0.02875033	4.129376	0.01110876
4.332747	0.1111022	4.463826	0.02297331	4.326191	0.05168249	4.13594	0.01939881	4.13594	0.05949548
4.339304	0.03952177	4.470377	0.02085271	4.332747	0.03614216	4.142504	0.02678629	4.142504	0.005601737
4.34586	0.06478872	4.476928	0.0221783	4.339304	0.1377668	4.149068	0.06404268	4.149068	0.04686877
4.352416	0.06332529	4.483479	0.01351916	4.34586	0.06422961	4.155631	0.0215175	4.155631	0.02395342
4.358971	0.05133208	4.490029	0.01234651	4.352416	0.05139318	4.162194	0.04372104	4.162194	0.04121316
4.365527	0.1012072	4.496579	0.02133428	4.358971	0.04969832	4.168757	0.04898721	4.168757	0.0178997
4.372082	0.02771981	4.503129	0.01490651	4.365527	0.08253914	4.175319	0.01711793	4.175319	0.001314263
4.378636	0.02623122	4.509679	0.01162959	4.372082	0.01849899	4.181882	0.0436323	4.181882	0.02133279
4.385191	0.05811202	4.516228	0.02229157	4.378636	0.05476408	4.188444	0.06881008	4.188444	0.01465795
4.391745	0.04356901	4.522777	0.01282196	4.385191	0.03785038	4.195006	0.03222542	4.195006	0.1160486
4.398299	0.1265208	4.529326	0.01884422	4.391745	0.03746213	4.201567	0.05539948	4.201567	0.01111457
4.404853	0.03690711	4.535875	0.01276981	4.398299	0.04663495	4.208129	0.02539114	4.208129	0.02273923
4.411407	0.07972032	4.542423	0.02261348	4.404853	0.04388276	4.21469	0.02992126	4.21469	0.03779083
4.41796	0.04904447	4.548971	0.02277558	4.411407	0.1414402	4.221251	0.08374934	4.221251	0.03117486
4.424513	0.1024194	4.555519	0.009787875	4.41796	0.08296048	4.227811	0.06668654	4.227811	0.01026484
4.431066	0.0547599	4.562066	0.01347957	4.424513	0.07661023	4.234372	0.02314958	4.234372	0.06381931
4.437618	0.05281782	4.568613	0.01431052	4.431066	0.04177167	4.240932	0.03092433	4.240932	0.06568174
4.444171	0.06524833	4.57516	0.01456536	4.437618	0.1021465	4.247492	0.04850185	4.247492	0.02978709
4.450723	0.06031672	4.581707	0.01162606	4.444171	0.02493149	4.254051	0.04122501	4.254051	0.09891035
4.457274	0.06397972	4.588254	0.01213739	4.450723	0.06477835	4.260611	0.02551061	4.260611	0.0297952
4.463826	0.09917477	4.5948	0.00980594	4.457274	0.0932963	4.26717	0.03313221	4.26717	0.01894014
4.470377	0.05899152	4.601346	0.01763138	4.463826	0.04485398	4.273729	0.03323847	4.273729	0.03964221
4.476928	0.03668008	4.607891	0.01128903	4.470377	0.1179916	4.280287	0.04833123	4.280287	0.0347191
4.483479	0.04387168	4.614437	0.0178635	4.476928	0.05216954	4.286846	0.02558593	4.286846	0.04919036
4.490029	0.05053469	4.620982	0.009268329	4.483479	0.1019395	4.293404	0.04360834	4.293404	0.03055893
4.496579	0.09733751	4.627527	0.0235014	4.490029	0.03862824	4.299962	0.02808834	4.299962	0.0137279
4.503129	0.1010451	4.634071	0.006805602	4.496579	0.05642617	4.306519	0.06256859	4.306519	0.0292414
4.509679	0.1016556	4.640615	0.01752204	4.503129	0.07641051	4.313077	0.04644024	4.313077	0.01241195
4.516228	0.04466213	4.647159	0.01656133	4.509679	0.05357706	4.319634	0.02537405	4.319634	0.02602498
4.522777	0.03111817	4.653703	0.0156689	4.516228	0.0282801	4.326191	0.03475115	4.326191	0.006749305
4.529326	0.04473946	4.660247	0.01415159	4.522777	0.03261566	4.332747	0.01421021	4.332747	0.02379748
4.535875	0.07721391	4.66679	0.005926857	4.529326	0.06789247	4.339304	0.02998797	4.339304	0.007371262
4.542423	0.0422909	4.673333	0.006728313	4.535875	0.06353857	4.34586	0.04079097	4.34586	0.02485773
4.548971	0.1261222	4.679876	0.007150199	4.542423	0.1456945	4.352416	0.05464706	4.352416	0.04223338
4.555519	0.06730845	4.686418	0.01615343	4.548971	0.03604612	4.358971	0.02233201	4.358971	0.05614058
4.562066	0.03691027	4.69296	0.01175133	4.555519	0.09287622	4.365527	0.05169917	4.365527	0.06200675
4.568613	0.116394	4.699502	0.02134119	4.562066	0.09069503	4.372082	0.03370112	4.372082	0.03464457
4.57516	0.05862797	4.706043	0.01953382	4.568613	0.04303243	4.378636	0.01225103	4.378636	0.06312072
4.581707	0.04466529	4.712585	0.01072173	4.57516	0.02203395	4.385191	0.0149404	4.385191	0.05370941
4.588254	0.06323788	4.719126	0.0144438	4.581707	0.04541416	4.391745	0.03078779	4.391745	0.09540962
4.5948	0.06812072	4.725666	0.00665004	4.588254	0.07668997	4.398299	0.04869167	4.398299	0.09826971
4.601346	0.04316694	4.732207	0.01151788	4.5948	0.08545133	4.404853	0.02190055	4.404853	0.2813718
4.607891	0.02349967	4.738747	0.008326785	4.601346	0.02875347	4.411407	0.09403547	4.411407	0.1605665
4.614437	0.0705097	4.745287	0.01109963	4.607891	0.07403548	4.41796	0.1425385	4.41796	0.3452161
4.620982	0.04217394	4.751827	0.01215966	4.614437	0.02488133	4.424513	0.0736091	4.424513	0.2319459
4.627527	0.04027997	4.758366	0.0141563	4.620982	0.1075004	4.431066	0.140478	4.431066	0.3085095
4.634071	0.08729488	4.764905	0.01281005	4.627527	0.05309872	4.437618	0.08853043	4.437618	0.4235868
4.640615	0.1251273	4.771444	0.01290101	4.634071	0.109289	4.444171	0.04148087	4.444171	0.336279
4.647159	0.06096384	4.777982	0.01146188	4.640615	0.1009577	4.450723	0.0939275	4.450723	0.1267095
4.653703	0.05032328	4.784521	0.01966014	4.647159	0.06487433	4.457274	0.04509926	4.457274	0.4095505
4.660247	0.06018946	4.791059	0.01390756	4.653703	0.03395679	4.463826	0.03795371	4.463826	0.09536121
4.66679	0.06798541	4.797596	0.008545406	4.660247	0.09071525	4.470377	0.07278086	4.470377	0.2130049
4.673333	0.04771162	4.804134	0.01547816	4.66679	0.05819252	4.476928	0.05158882	4.476928	0.06172292
4.679876	0.06617773	4.810671	0.01570037	4.673333	0.07539971	4.483479	0.01894686	4.483479	0.08512039
4.686418	0.08121104	4.817208	0.01171728	4.679876	0.07201668	4.490029	0.02804395	4.490029	0.0124644
4.69296	0.0433367	4.823744	0.01809738	4.686418	0.05219917	4.496579	0.03253006	4.496579	0.01574355
4.699502	0.06867415	4.83028	0.01092975	4.69296	0.07241619	4.503129	0.02676806	4.503129	0.03939829
4.706043	0.071715	4.836816	0.01520741	4.699502	0.08138918	4.509679	0.0495553	4.509679	0.0511593
4.712585	0.03472185	4.843352	0.02095675	4.706043	0.05805134	4.516228	0.03565113	4.516228	0.001962587
4.719126	0.04161489	4.849888	0.01797988	4.712585	0.07382519	4.522777	0.0387099	4.522777	0.023976
4.725666	0.0590198	4.856423	0.02209974	4.719126	0.06557866	4.529326	0.01420161	4.529326	0.01685737
4.732207	0.08935588	4.862958	0.01548065	4.725666	0.04129568	4.535875	0.06109716	4.535875	0.03475153
4.738747	0.09844558	4.869492	0.004982874	4.732207	0.07015845	4.542423	0.04103941	4.542423	0.03955961
4.745287	0.0870016	4.876027	0.01027841	4.738747	0.083698	4.548971	0.03677588	4.548971	0.03754223
4.751827	0.03717204	4.882561	0.008513533	4.745287	0.0755741	4.555519	0.02084259	4.555519	0.001262081
4.758366	0.1129043	4.889094	0.01120799	4.751827	0.05472562	4.562066	0.009489476	4.562066	0.06125812
4.764905	0.02651213	4.895628	0.007871003	4.758366	0.01934903	4.568613	0.01944404	4.568613	0.06499889
4.771444	0.04501386	4.902161	0.01134723	4.764905	0.05361717	4.57516	0.04436498	4.57516	0.0218224
4.777982	0.09744382	4.908694	0.02317619	4.771444	0.04307549	4.581707	0.09167043	4.581707	0.03346618
4.784521	0.06474283	4.915226	0.01275617	4.777982	0.07152574	4.588254	0.04223737	4.588254	0.01898701
4.791059	0.03658881	4.921759	0.01729653	4.784521	0.0554402	4.5948	0.04111816	4.5948	0.007342783
4.797596	0.0550381	4.928291	0.01154315	4.791059	0.05497368	4.601346	0.03480828	4.601346	0.01803684
4.804134	0.05579289	4.934822	0.006726007	4.797596	0.03885181	4.607891	0.02003508	4.607891	0.06800658
4.810671	0.06851134	4.941354	0.01323635	4.804134	0.0503691	4.614437	0.05214488	4.614437	0.04802132
4.817208	0.09780466	4.947885	0.007450911	4.810671	0.06774797	4.620982	0.02480404	4.620982	0.03277842
4.823744	0.08113776	4.954416	0.01164582	4.817208	0.08353611	4.627527	0.0456464	4.627527	0.01461567
4.83028	0.06181493	4.960947	0.01330268	4.823744	0.09072942	4.634071	0.02472307	4.634071	0.005827821
4.836816	0.05887148	4.967477	0.0219974	4.83028	0.05699817	4.640615	0.06391618	4.640615	0.03035574
4.843352	0.06470289	4.974007	0.01290305	4.836816	0.08484789	4.647159	0.02100844	4.647159	0.03329986
4.849888	0.0446358	4.980537	0.01839854	4.843352	0.06896069	4.653703	0.08477288	4.653703	0.03743335
4.856423	0.05812088	4.987066	0.02332296	4.849888	0.04547958	4.660247	0.0260329	4.660247	0.001468605
4.862958	0.04454575	4.993595	0.01189153	4.856423	0.06389001	4.66679	0.01107679	4.66679	0.05129202
4.869492	0.09657556	5.000124	0.0104162	4.862958	0.05364549	4.673333	0.05038351	4.673333	0.0204865
4.876027	0.05179091	5.006653	0.009502104	4.869492	0.05931735	4.679876	0.0209497	4.679876	0.05706971
4.882561	0.08526843	5.013181	0.01024432	4.876027	0.07723667	4.686418	0.03698421	4.686418	0.01349036
4.889094	0.08579898	5.019709	0.01529042	4.882561	0.06006388	4.69296	0.02704231	4.69296	0.06595255
4.895628	0.01804751	5.026236	0.01139468	4.889094	0.08996844	4.699502	0.04679016	4.699502	0.02398336
4.902161	0.05300086	5.032764	0.01520687	4.895628	0.03639431	4.706043	0.0238285	4.706043	0.02249621
4.908694	0.0193087	5.039291	0.01371594	4.902161	0.08124353	4.712585	0.04397282	4.712585	0.01090805
4.915226	0.05104255	5.045818	0.01480044	4.908694	0.02918381	4.719126	0.01835073	4.719126	0.05713931
4.921759	0.06974471	5.052344	0.006042205	4.915226	0.08156545	4.725666	0.01433575	4.725666	0.002145641
4.928291	0.0808179	5.05887	0.01368051	4.921759	0.03342618	4.732207	0.02121512	4.732207	0.01377973
4.934822	0.08338494	5.065396	0.009770459	4.928291	0.08458688	4.738747	0.0711186	4.738747	0.03622246
4.941354	0.08651043	5.071922	0.01569088	4.934822	0.0771106	4.745287	0.02930466	4.745287	0.06139532
4.947885	0.09792879	5.078447	0.01281901	4.941354	0.05948646	4.751827	0.02624396	4.751827	0.002630905
4.954416	0.1159582	5.084972	0.008375755	4.947885	0.07334177	4.758366	0.02096858	4.758366	0.0337834
4.960947	0.06520922	5.091497	0.0125775	4.954416	0.08543163	4.764905	0.03179318	4.764905	0.08428426
4.967477	0.03125492	5.098022	0.01453384	4.960947	0.05165795	4.771444	0.03248353	4.771444	0.006281906
4.974007	0.02955575	5.104546	0.01761626	4.967477	0.03516187	4.777982	0.03956236	4.777982	0.02347846
4.980537	0.04380662	5.11107	0.006573368	4.974007	0.06278589	4.784521	0.04826315	4.784521	0.01172928
4.987066	0.03232657	5.117593	0.009021802	4.980537	0.1128983	4.791059	0.03480337	4.791059	0.03471043
4.993595	0.03501641	5.124116	0.01471572	4.987066	0.02270859	4.797596	0.02375376	4.797596	0.01472117
5.000124	0.04785629	5.130639	0.0179201	4.993595	0.06822978	4.804134	0.02996488	4.804134	0.03120589
5.006653	0.05139188	5.137162	0.0149736	5.000124	0.06677001	4.810671	0.01964909	4.810671	0.06917352
5.013181	0.04306039	5.143684	0.008511288	5.006653	0.1058218	4.817208	0.04567695	4.817208	0.08692147
5.019709	0.09082261	5.150206	0.009262014	5.013181	0.1101242	4.823744	0.04810618	4.823744	0.0008718229
5.026236	0.03206103	5.156728	0.01495453	5.019709	0.1160242	4.83028	0.03301696	4.83028	0.03134182
5.032764	0.06556046	5.16325	0.01158706	5.026236	0.0412457	4.836816	0.01141124	4.836816	0.03185195
5.039291	0.09981955	5.169771	0.005353378	5.032764	0.03246152	4.843352	0.06158398	4.843352	0.006806662
5.045818	0.09260638	5.176292	0.01470914	5.039291	0.07952887	4.849888	0.04703421	4.849888	0.02009879
5.052344	0.06972537	5.182812	0.01499769	5.045818	0.06159252	4.856423	0.01580376	4.856423	0.06331944
5.05887	0.04886766	5.189333	0.0131454	5.052344	0.03591792	4.862958	0.007709809	4.862958	0.05656105
5.065396	0.1249122	5.195852	0.01207065	5.05887	0.05080991	4.869492	0.04271101	4.869492	0.02641785
5.071922	0.04047483	5.202372	0.0178473	5.065396	0.08219622	4.876027	0.05053315	4.876027	0.001757046
5.078447	0.05095374	5.208891	0.01201727	5.071922	0.04126336	4.882561	0.02020582	4.882561	0.01657006
5.084972	0.05421714	5.215411	0.01435696	5.078447	0.02788227	4.889094	0.03427485	4.889094	0.009995249
5.091497	0.06324436	5.221929	0.01318609	5.084972	0.02945816	4.895628	0.02145756	4.895628	0.03028946
5.098022	0.09556087	5.228448	0.01557185	5.091497	0.03208959	4.902161	0.01947798	4.902161	0.01785993
5.104546	0.03579182	5.234966	0.01088577	5.098022	0.1092463	4.908694	0.0224679	4.908694	0.02731957
5.11107	0.04079233	5.241484	0.004568586	5.104546	0.07029009	4.915226	0.05858409	4.915226	0.01840534
5.117593	0.07250641	5.248001	0.01202447	5.11107	0.05782605	4.921759	0.02066156	4.921759	0.02464599
5.124116	0.07999324	5.254519	0.01060422	5.117593	0.0868136	4.928291	0.02980062	4.928291	0.02338736
5.130639	0.1249072	5.261035	0.01517523	5.124116	0.07273121	4.934822	0.02600051	4.934822	0.06047388
5.137162	0.04026582	5.267552	0.01370298	5.130639	0.02997852	4.941354	0.05914523	4.941354	0.009039972
5.143684	0.05744695	5.274068	0.007632377	5.137162	0.04961717	4.947885	0.02570272	4.947885	0.02376175
5.150206	0.04447549	5.280584	0.01144576	5.143684	0.08760226	4.954416	0.01518832	4.954416	0.01752889
5.156728	0.06362607	5.2871	0.01123133	5.150206	0.06488859	4.960947	0.03179174	4.960947	0.002216931
5.16325	0.05918421	5.293616	0.02319282	5.156728	0.04855614	4.967477	0.02707473	4.967477	0.04062655
5.169771	0.03333949	5.300131	0.009276602	5.16325	0.04500135	4.974007	0.04886971	4.974007	0.02514019
5.176292	0.09254384	5.306645	0.01232506	5.169771	0.05763578	4.980537	0.03531617	4.980537	0.08948488
5.182812	0.02929807	5.31316	0.02163717	5.176292	0.02603667	4.987066	0.02148437	4.987066	0.03206451
5.189333	0.06988188	5.319674	0.008942025	5.182812	0.03922475	4.993595	0.04155862	4.993595	0.01793429
